" ";"GDP251";"GDP252";"GDP253";"GDP254";"GDP255";"GDP256";"GDP257";"GDP258";"GDP259";"GDP260";"GDP261";"GDP263";"GDP264";"GDP265";"GDP266";"GDP267";"LBOUT";"LBPUR7";"LBMNU";"LBLCPU";"GDP272A";"GDP273A";"GDP274A";"GDP274_1";"GDP274_2";"GDP274_3";"GDP275A";"GDP275_1";"GDP275_2";"GDP275_3";"GDP275_4";"GDP276A";"GDP276_1";"GDP276_2";"GDP276_3";"GDP276_4";"GDP276_5";"GDP276_6";"GDP276_7";"GDP276_8";"GDP277A";"GDP278A";"GDP279A";"GDP280A";"GDP281A";"GDP282A";"GDP284A";"GDP285A";"GDP286A";"GDP287A";"GDP288A";"IPS10";"IPS11";"IPS299";"IPS12";"IPS13";"IPS18";"IPS25";"IPS32";"IPS34";"IPS38";"IPS43";"IPS306";"PMP";"UTL11";"CES275R";"CES277R";"CES278.R";"CES002";"CES003";"CES006";"CES011";"CES015";"CES017";"CES033";"CES046";"CES048";"CES049";"CES053";"CES088";"CES140";"LHEL";"LHELX";"LHEM";"LHNAG";"LHUR";"LHU680";"LHU5";"LHU14";"LHU15";"LHU26";"LHU27";"CES151";"CES155";"HSBR";"HSFR";"HSNE";"HSMW";"HSSOU";"HSWST";"FYFF";"FYGM3";"FYGM6";"FYGT1";"FYGT5";"FYGT10";"FYAAAC";"FYBAAC";"Sfygm6";"Sfygt1";"Sfygt10";"sFYAAAC";"sFYBAAC";"FM1";"MZMSL";"FM2";"FMFBA";"FMRRA";"BUSLOANS";"CCINRV";"CPIAUCSL";"CPILFESL";"PCEPILFE";"PSCCOMR";"PW561R";"PMCP";"EXRUS";"EXRSW";"EXRJAN";"EXRUK";"EXRCAN";"FSPCOM";"FSPIN";"FSDXP";"FSPXE";"FSDJ";"HHSNTN";"PMI";"PMNO";"PMDEL";"PMNV";"MOCMQ";"MSONDQ"
"MZMSL";0.998360120420271;0.98808570181361;0.999704626958988;0.898639345634883;0.903688172062867;0.998666285039393;0.996315722007633;0.997920792635758;0.993348574535809;0.999944788693305;0.919937254045074;0.783705712537571;0.999898279142137;0.97870192795691;0.67141660087282;0.788932811961951;0.954817672803597;0.594775923342118;0.99332716603087;0.999999427877196;0.999727208025042;0.999999441066181;0.997510986267004;0.99457695866261;0.969451374874164;0.996538663376115;0.999869691883715;0.997294273294356;0.872301458891151;0.996207420113392;0.999996111845493;0.999999999790561;0.999900589765687;0.999999993944752;0.999999999894707;0.989976653619785;0.999999924399558;0.965130098544325;0.999938750822894;0.998412430849243;0.996847635248751;0.991794708472063;0.997057465761999;0.999026142769661;0.999711626441077;0.983373232707601;0.994969965459932;0.999602652613956;0.996402881208487;0.999549116323874;0.992476957199772;0.97018390058134;0.982764744279654;0.983475875599014;0.99330980425163;0.983745600139534;0.984257042352544;0.999702265405327;0.950994629688949;0.978431235727038;0.887269321498764;0.965155256769944;0.995776960830065;0.982957848749504;0.829155066010204;0.495602590939701;0.900017620968467;0.566363390152501;0.963833767663221;0.813446679963969;0.947469003234385;0.961848340945202;0.685532755928068;0.791219600589501;0.299114097235677;0.999851260328731;0.995760339029207;0.95748119190662;0.998190340129281;0.986170978088914;0.115459327475956;0.824971137929199;0.235430965987588;0.997386225843794;0.997521518115052;0.892770486411594;0.713399830992336;0.962564947875645;0.943779417608943;0.923467467129477;0.983184743304721;0.985917329218459;0.973266540884676;0.971022368525877;0.225818589149989;0.00249607654371065;0.8948747615865;0.777468744016033;0.517452288631376;0.224652466795991;0.952210007977008;0.90882494535981;0.909014935421442;0.934800918716823;0.99435800914473;0.999106042590025;0.999271380050552;0.997052155505874;0.202007930557673;0.952589018971813;0.866718576939396;0.771425305537238;0.991170777389258;0.986749938389774;0;0.888481498169038;0.999999997178065;0.999995095330499;0.979634443226482;0.99994508877318;0.999998638333689;0.996791223972524;0.999999996554117;0.481378854543124;0.997824741915416;0.532103006500572;0.860872913275775;0.44138732404716;0.95681080400347;0.95373121957067;0.93054341335706;0.995954214921233;0.996091519014766;0.988027949628092;0.996622707143279;0.985110955514789;0.999775790396503;0.837572683645489;0.924066035730048;0.25224329274855;0.344188779011688;0.969170178704101;0.709887107460019
"FM2";0.999805175469986;0.996033685385459;0.999995106118263;0.852092236716424;0.700509533713435;0.999989824930136;0.998672750890903;0.999354664033054;0.99172772969128;0.999994484049375;0.987041786310726;0.229602439015273;0.999997437161147;0.598104133575503;0.626079498033564;0.936513309612566;0.985212699590845;0.749815123676646;0.999768132016688;0.999912508487311;0.999650281373348;0.999998351189158;0.999720588393524;0.997642043261179;0.958783199710689;0.999569044167852;0.999971896773477;0.998928592077214;0.94522533567509;0.995109611329568;0.999999629034959;0.999999991571808;0.999480831577871;0.999990736753889;0.99999993080603;0.961150034851759;0.999999402866574;0.990546885685092;0.999806308859031;0.999586646322027;0.997527330374571;0.996049463720234;0.998409600961806;0.998572454907837;0.999948993365633;0.936124322777027;0.981768481967935;0.977591702545841;0.952335703752027;0.0692633290839908;0.952881681630362;0.999974005762727;0.999995232215793;0.999994502501741;0.999999825745333;0.999998935285343;0.999987248930532;0.999822215256539;0.999876353918656;0.999915738298308;0.998899310032949;0.999965380118755;0.973807485268661;0.996074618677948;0.998936859636128;0.528417378254696;0.89871778189453;0.943483450928339;0.999498032367581;0.995827610762689;0.901448150515022;0.995126116294184;0.991609327828565;0.981530775767226;0.944253542235411;0.999993685747575;0.999867703314197;0.999560197107715;0.999991155627697;0.998993828076346;0.823649924113167;0.971811878422943;0.764855707852269;0.99999552160816;0.999996484080018;0.978730040210395;0.979108554408499;0.969509721124895;0.992108100698302;0.996494065653529;0.998692909058908;0.998842290084511;0.99942695740803;0.999719448027742;0.332816925711787;0.110189626104654;0.972615130584352;0.976974325975335;0.579372989563376;0.858002749154146;0.862842303706091;0.9293162134625;0.90689098984739;0.92775122014494;0.993381119770406;0.998548796434364;0.997211082823349;0.995933233376073;0.163572804778655;0.928464720291937;0.774130779350905;0.957549551435473;0.999588374950495;0.973097309752618;0.998422514587834;0;0.999999999203736;0.999976885982559;0.999524543273647;0.999780403086582;0.999992867077437;0.998450611401155;0.999999995647388;0.645348202822095;0.969459838627267;0.947908894785785;0.912466840586305;0.389349901677463;0.961114278894735;0.966442961492584;0.962788392598769;0.993338599383884;0.994277051668614;0.986195850803176;0.983457497989185;0.964557064145089;0.983445273095434;0.955565539524417;0.989349028214439;0.565213108597391;0.920157147831642;0.999822914696116;0.976319474064973
"FMFBA";0.999804515509653;0.684015233475179;0.998045047267651;0.66092298289785;0.164005885297924;0.999983965222424;0.992234088678215;0.999235253305386;0.958973723204203;0.999998389420254;0.857455670953551;0.997659539796313;0.997346463541028;0.789180488695665;0.48624285512942;0.971198312736805;0.877333553876662;0.936394594075994;0.999728117939403;0.999999328351024;0.999686065046523;0.999997918343382;0.997700164410786;0.998962439621316;0.99960940418165;0.9990834103223;0.999997527974188;0.998563263441533;0.998333610676121;0.999396255797885;0.999935007702892;0.999122731658615;0.999943952600082;0.999999725187803;0.999974621157496;0.999748004921947;0.999817955755521;0.999917422215504;0.992090208930722;0.999848777256351;0.999947529524482;0.999962052282438;0.999985718022629;0.999925114627108;0.998335057318132;0.974610807697344;0.993852753167369;0.99995881286614;0.997771651255119;0.938409926361259;0.999683505310295;0.98022911672428;0.96819607583464;0.97491299316563;0.735640865125572;0.820301181208762;0.77241001002757;0.999869279226404;0.980860878248069;0.99177412789047;0.351668661936178;0.979198043305667;0.924452008950534;0.891270113064703;0.976620554275828;0.991563616173162;0.997961060104003;0.846376162125149;0.995759719742878;0.993799788639069;0.999633250377825;0.981289394640086;0.966312610235631;0.968779851923463;0.546125048082017;0.986702418984709;0.99635869740727;0.999692987767492;0.984260803701397;0.999712271925054;0.799343194473888;0.994085090087055;0.383543532453784;0.999319052540834;0.99967707143978;0.98518295236949;0.994970648984235;0.97513188258367;0.9982220040067;0.999115854555703;0.999888507173868;0.999551851781782;0.993866089920777;0.966454380207153;0.395296421569572;0.239400859198054;0.888581515998764;0.871534827201661;0.690242603609652;0.361869166440424;0.990134825822852;0.96389857914211;0.956209465391824;0.958043737424407;0.991847022772964;0.998036211907338;0.999503137994376;0.999673541081906;0.703563163117669;0.997098987764594;0.848065652950206;0.704442340134068;0.952614809899972;0.0994923528464533;0.867406478547258;0.759760467801818;0;0.890855690134525;0.989999970207125;0.999299441142422;0.999994994308471;0.999875405490752;0.999915448597458;0.849249098851409;0.989903983278797;0.991334639027184;0.991433182873019;0.834232774989736;0.945355798147378;0.96262600094488;0.843723676662615;0.990886988400863;0.991232304298697;0.984967491111209;0.990430506767285;0.961576407507675;0.716334859745353;0.859324710406932;0.465967095732113;0.648130204984795;0.980886652112325;0.869791063208625;0.998369966128636
"FMRRA";0.999631149567795;0.679225899550237;0.986651707589024;0.650196594378804;0.443601771293533;0.999984122477019;0.99376238615829;0.999879936423971;0.933720651193883;0.999997251938244;0.957391121135789;0.859320421800636;0.996735700172303;0.902946464936787;0.591823867468058;0.973452618512499;0.968805241138436;0.905952365574723;0.999387750422994;0.997436287531816;0.983671383463723;0.979774129291805;0.980663345044393;0.962034658853234;0.996857635265821;0.909824037130469;0.988391693852083;0.927813697836752;0.935199424295456;0.997944577402657;0.965570794594294;0.999474165935787;0.938207720104845;0.992595836947652;0.996803037162489;0.894986407036488;0.99963201730533;0.97193097944298;0.948509640619073;0.954246485708626;0.994806997799348;0.995974126210214;0.997585498176708;0.997097780214309;0.966336165555546;0.885778995115156;0.987226793137503;0.999722957837036;0.980977054750981;0.995287895370014;0.940554723764919;0.992837950882866;0.979990326446382;0.983867468669924;0.928573972175625;0.962377297838802;0.796281741314683;0.999923856358192;0.99273702546392;0.996496182136288;0.342270250806952;0.993330758914054;0.645375401896087;0.904214742615697;0.977829350412113;0.867934507129518;0.89654365325002;0.513819210545702;0.994876624217437;0.992713886479102;0.98903448398943;0.952312891059151;0.963071149893232;0.968377354524876;0.19597327981133;0.972836866560635;0.987182269799853;0.995254369751947;0.974319717175361;0.98713901694633;0.372861604956202;0.781833411573009;0.358090996414914;0.986542285237437;0.995824275800417;0.987618748448649;0.963281409163188;0.997612812485933;0.997764607774926;0.999008817782122;0.999132356171989;0.999728260394314;0.997108459026253;0.764696596847036;0.955417653711955;0.859921480322374;0.956940591101999;0.847860816986296;0.94461155482901;0.651530564315209;0.961755086201652;0.976274518566475;0.987785317206276;0.994192605787542;0.999755693151023;0.999944797210781;0.999997795145703;0.999996603889146;0.609810401954332;0.98392234954107;0.545712823410748;0.654188915011629;0.987200279912441;0.573895919630184;0.751908527866412;0.706909719077025;0.771999874755196;0;0.998155648659957;0.98876425092155;0.995948938655442;0.998878760328264;0.996798001641064;0.254490378665789;0.999641255530081;0.801490850476798;0.526418412871834;0.369611809202247;0.979001804449758;0.987720507575483;0.899420989449927;0.950223758436127;0.957530380717155;0.973284384041208;0.935243734478053;0.944118474642188;0.891536835296707;0.765472652058588;0.781795877790913;0.277305225009047;0.910812406833893;0.944370507680984;0.947826433332241
"BUSLOANS";0.999193938516434;0.999242813760753;0.999941819011717;0.82377853116761;0.992461952059697;0.999992229244975;0.999889544704681;0.996114796539543;0.578946243494174;0.999996731885717;0.999360291530493;0.661253898113826;0.99997981891025;0.629548662900719;0.533496858345746;0.882295453197437;0.950103796908658;0.990571650087371;0.999028149711487;0.931753351037449;0.369506742188213;0.200889726497037;0.844627667647588;0.853976924714699;0.974789273972659;0.974381968694681;0.638807959983313;0.0264924878638028;0.835391746294563;0.991533970203726;0.999990818845165;0.586076297927021;0.828734442794412;0.990542906472687;0.99952999709359;0.893816864336112;0.930424157750005;0.806798773396187;0.999998077289661;0.929041135289665;0.999973665863593;0.99911634000678;0.999410654157036;0.990242943974199;0.999890045507921;0.971656777192017;0.443447961481541;0.642459570964282;0.620524419127029;0.465781499273209;0.907768130937381;0.999464163382572;0.999903650031252;0.999639947139518;0.999887485573527;0.999804602977962;0.995298151231545;0.999507737538566;0.994791383238567;0.997910516542611;0.998134701795009;0.999583429365845;0.987946232883515;0.997509570624493;0.955141168071992;0.981171616872874;0.714760577692876;0.999282462512678;0.998156899752036;0.998281879195729;0.998989618001094;0.969483631475819;0.988969891609169;0.964261363783363;0.956523880073642;0.997498509145517;0.991343502039788;0.999470058048669;0.960361861219615;0.999866643056641;0.987376586620965;0.999644497492516;0.95317732628592;0.995658150219974;0.997473800609627;0.99866461116854;0.990819789750083;0.9962430051984;0.998643942458623;0.998576482638227;0.999987309124998;0.999936719175834;0.754747083421931;0.963410396205961;0.994049324736603;0.966369763638335;0.942634096028405;0.993131065317176;0.994252817327028;0.989008190201482;0.714577511948269;0.995068983483821;0.995944822332031;0.996345666042362;0.995902260121302;0.991151756261113;0.99464205567832;0.993838996563757;0.321690811820862;0.995943503571252;0.562331745052574;0.633346477028912;0.999644864582064;0.987961382217209;0.999957179438582;0.992487715729098;0.994955247696125;0.988465224225268;0;0.934755067757334;0.927425066947749;0.892326640683442;0.750388808045215;0.889525653741676;0.998464469370648;0.70232495415054;0.796139063984594;0.337861778781798;0.838352126056929;0.994881884458099;0.912828931587365;0.999801608035165;0.999900999702881;0.99505214896528;0.986723405567527;0.999088735337137;0.999555025465714;0.999411816531944;0.999976163165994;0.440619823002579;0.626647612145109;0.999984592911736;0.617803213920854
"CCINRV";0.752514951428703;0.909914420780843;0.929347022678283;0.962541276591461;0.89341759618064;0.98625340620284;0.956937510507688;0.989213724290418;0.964720068067725;0.993071417772969;0.998103871885643;0.997222672660355;0.837573037159565;0.649696224234199;0.6837509984389;0.827924961463351;0.991689171578381;0.869855452097101;0.809538281834738;0.999848414003656;0.999900653599664;0.999989893123276;0.998130039581762;0.993083601334406;0.999832123053493;0.99985456712196;0.999982585614126;0.999984627999237;0.880442916062251;0.998503562066703;0.999609152649575;0.999988930405796;0.997964980429005;0.998728627491657;0.999614505591253;0.999365487120586;0.99940870959038;0.999724374103655;0.999995828958835;0.99995326766971;0.999300311164461;0.999023376556481;0.999957716280315;0.997015164571522;0.996996894717818;0.966661957326984;0.999779739543208;0.999425491222433;0.999997499592552;0.999988263710921;0.999998915487873;0.212521688019105;0.330649297669488;0.204197321994291;0.873035458018087;0.81987693513603;0.34962329472079;0.989362408197057;0.171131243326252;0.719025628851187;0.127042648258767;0.154283518365801;0.30135896133594;0.639487327289024;0.815081328160543;0.812340982288912;0.774998138149898;0.840126827659058;0.619721714953636;0.800025542649033;0.972213593309224;0.781869399823358;0.484447826168374;0.641734061538163;0.0245907631435285;0.166194362315014;0.000973351729028904;0.426475697496888;0.470751761528901;0.0357982191394546;0.996452665988608;0.874123375128413;0.476108904368393;0.0789211198317366;0.0656250445907903;0.91198691617585;0.998944141509952;0.994316613060347;0.978870207023955;0.98837141049056;0.989157850036851;0.997219518769789;0.525234796685964;0.0400404077404996;0.839336970804314;0.506707265370404;0.93016678876172;0.900432274562545;0.877675375161993;0.691009597400799;0.923005810118283;0.960088957749147;0.961671861217925;0.972404238204635;0.998773319722334;0.998934873265062;0.995935168851531;0.998500539240801;0.492542213647446;0.982498010920393;0.751589485447749;0.66766928512726;0.971772950024608;0.728497347208895;0.923686539419056;0.951347952761384;0.463934021297375;0.8335699550319;0.962211380425708;0;0.999999975068788;0.999970938563298;0.999961515777372;0.997734686645672;0.987782227909278;0.862565923550776;0.990681878898916;0.854593185888319;0.961030200503798;0.976837432387085;0.755323242301631;0.997567339328845;0.998279634047259;0.998482393100161;0.998364420881447;0.981810941570915;0.993826825747017;0.369822482861113;0.744937200488715;0.787959094914895;0.954717471065983;0.568751269670419;0.959810678615206
"CPIAUCSL";0.998578163188229;0.999987666082796;0.999997302889992;0.927870927024292;0.999999426866414;0.997979819602441;0.998139743656051;0.905319498609403;0.994048266377265;0.998456833056665;0.995649264467194;0.744794717860131;0.9999700228975;0.933737833557172;0.745797363013848;0.983437241699305;0.931326896171803;0.96044011039997;0.986545169766277;0.99999999814057;0.999999973390425;0.999998374108991;0.999885819311849;0.999187770480075;0.999832332805813;0.99999990710484;0.998759487958401;0.706553710919582;0.963089630319268;0.999999862329395;0.999999991983358;0.999999999912653;0.999994694521053;0.999999999983624;0.999999999805468;0.99658328951311;0.999994072197579;0.99996010498523;0.999992195977994;0.998859860596853;0.999987285044629;0.999985132249174;0.999999996230204;0.999999949632407;0.999993733623604;0.502256827466968;0.25610829004308;0.999926381703867;0.999999998308513;0.999999999086573;0.99999999909791;0.997920916927568;0.986770546188939;0.944961421772519;0.995196085609251;0.998414899360118;0.951750942208014;0.991397395411748;0.997000322031701;0.996187884180661;0.999999509996318;0.999578851740893;0.999844416106386;0.99929023820733;0.965466606542691;0.965342053349397;0.887376200633402;0.924678969106937;0.999712717317637;0.956066230316189;0.999615024193331;0.949263454105047;0.896805616089286;0.856837569363556;0.826698433981784;0.999977392391124;0.999812198730869;0.985686274974463;0.999973280961899;0.999309602045048;0.805992634166229;0.999504741110176;0.968571398875813;0.996809442429426;0.995940923779992;0.999872175668783;0.965723049637579;0.999995845000622;0.999995888029582;0.980266042980731;0.994501153271952;0.994168898304855;0.982633529389887;0.926863548657186;0.752963728673008;0.788934557732317;0.989241639196154;0.886387104320269;0.893372857979925;0.589715082791993;0.999194256914656;0.999790452928701;0.99980449929964;0.999880369804092;0.999960001455523;0.99998906837995;0.999992737722024;0.999987560893467;0.68980011393079;0.939189592155458;0.971314844815983;0.511770450519324;0.998373553959666;0.998794938362291;0.999999999994716;0.999838171922988;0.999966059581762;0.754946573562209;0.93024045193985;0.979321861796613;0;0.999998239480118;0.99999961735401;0.787840301415776;0.999999988352407;0.500792871106964;0.891117101651502;0.869448478039898;0.528398660207487;0.968918279601959;0.982347045329272;0.983458811802503;0.983479909007269;0.993355600635127;0.946514655817946;0.986290672247818;0.99930895715522;0.998213872653987;0.999901020163554;0.668539509485748;0.9216164267957;0.999993573270052;0.856905432834118
"CPILFESL";0.999998458589075;0.999850943414205;0.999999249000049;0.950482277885262;0.999999609845434;0.999999582127286;0.997000645232809;0.948306442399705;0.947354894347557;0.999675390499029;0.999648194670185;0.662274649635908;0.999979311302791;0.452875634805911;0.286567886057723;0.977304988265628;0.982801998040329;0.898860268499217;0.99997461907219;0.999999994862288;0.998534496119338;0.974114103568454;0.980168448469752;0.994933743291495;0.905484194757713;0.999980318866986;0.999538003987421;0.0739472021490146;0.879086676023073;0.99999995547611;0.999988638917283;0.999917844542363;0.999969936227406;0.999999852216328;0.999999962357884;0.987937140866201;0.99997930659864;0.999767820065071;0.999999986284752;0.970161399569805;0.998461091853193;0.998447488841581;0.999987067857255;0.999866326165607;0.999942406830043;0.104144240200032;0.132255263602753;0.998769297690742;0.999662804967515;0.999999793381648;0.99990935627846;0.999949624074018;0.999545545133512;0.996281762067792;0.998412229799287;0.99970107481591;0.959617467883174;0.999862668360291;0.999852156211435;0.999944781239663;0.999999702893062;0.999995135379822;0.999645433425817;0.9999473982867;0.997271142359259;0.848109003349367;0.936590893992221;0.521057115711878;0.99995131222646;0.999147452095873;0.999938311679942;0.981489796501708;0.996223038525326;0.991946988631094;0.98638314949159;0.999997730940488;0.999954811763425;0.997260934272486;0.999975684039804;0.999787983417605;0.861248637879962;0.999374944026728;0.964778151862322;0.999872537784762;0.999888860425438;0.999807273601503;0.998199657520717;0.999999776647766;0.999996930508606;0.998556756481055;0.999961882245296;0.999637092983099;0.999557737715034;0.996894831868593;0.89782222900641;0.911498993601286;0.992322273817835;0.92310601462282;0.972061745741553;0.878155996926364;0.999992320151841;0.99958862515117;0.998159281366995;0.998314187519981;0.998971646913418;0.999481864972716;0.999238041791879;0.99751314906551;0.678889514762794;0.933797092206573;0.993806078198787;0.945049359897997;0.999745708564946;0.99999800121284;0.999999993508944;0.998366725384271;0.99999988285782;0.970949724063734;0.999607235146657;0.995373375685449;0.999969944292391;0;0.998142807614297;0.821970949726499;0.999999999889843;0.97134165315111;0.877828260858;0.812424920815558;0.539914220617887;0.915268622206627;0.995642435503932;0.990481279065263;0.993079529130937;0.987975519997658;0.990241458005887;0.959949337824851;0.997552494671191;0.999781949555689;0.99998776790347;0.846447781854036;0.98431533481143;0.999996711006678;0.933845117631355
"PCEPILFE";0.954883573150511;0.976377596628767;0.997596693777139;0.754804443217507;0.997727555481797;0.965005000600555;0.995716724800046;0.995033982468954;0.859181780230515;0.997765940816898;0.87682034375737;0.307219926094831;0.998558052802223;0.512816249894435;0.579824348378056;0.919127893869881;0.0924389103877363;0.592945340234785;0.99059807802816;0.999639916906438;0.580788075578787;0.99998531411511;0.999531365313831;0.999866667120898;0.999996213201079;0.998981616294776;0.995713630811545;0.886669545589384;0.92483501332945;0.999337573598906;0.999999859693593;0.997624237225832;0.999987161768663;0.999990606935115;0.999999939740825;0.997983476505559;0.999998968515334;0.999985935373572;0.999999968183283;0.446967969254682;0.999446191885972;0.998852599888512;0.999672837063145;0.999929238989795;0.999995426197824;0.940476384159988;0.752610334387598;0.976536219791494;0.999290792844154;0.999998807174651;0.998323309149215;0.9943243371272;0.991716098383814;0.973015080882231;0.992680506519897;0.914063102394061;0.999652466497066;0.95180775517268;0.99245261671173;0.983220442377066;0.998485197386256;0.996921086505418;0.25944680013932;0.993803266629058;0.972685969177968;0.583916950887135;0.821031528375531;0.190318762756159;0.944471807777272;0.885013521898323;0.992775438536759;0.988211685341809;0.739775494657772;0.681061538007811;0.893374397473633;0.99324964748436;0.957306862473259;0.906624129970917;0.980494589484229;0.9482691463386;0.977654075668162;0.946367188906795;0.884210048319138;0.991132863657892;0.993039603906002;0.996913074232298;0.869775869332916;0.997888062115591;0.999642534773837;0.995914930036652;0.99989171669541;0.977147510970903;0.949768054559437;0.853749935957527;0.75962610115126;0.931681028057839;0.994088544530563;0.897838268332296;0.919849655071387;0.907523303418757;0.718362751791042;0.947987153642682;0.956696265624721;0.981858335600475;0.999829150094852;0.999973245186031;0.999817657754129;0.999732672592331;0.953660353323101;0.999840333326296;0.727710534656453;0.923521196716483;0.999912754318181;0.894581789582741;0.998591054099193;0.906840817493958;0.964474141734605;0.569811680966541;0.941254583052281;0.981817993270653;0.999980080265483;0.998204228923184;0;0.841191589684463;0.999531154661534;0.900974181998977;0.934071016857997;0.316963818154396;0.881295702213202;0.963885454331318;0.757580355928084;0.985143754362247;0.986135858000411;0.994725442160281;0.892147017352046;0.960341105688713;0.857399146142631;0.990674652099194;0.997457062312259;0.98074061467976;0.992916025967074;0.997068192032502;0.919292804375381
"PSCCOMR";0.996694903641564;0.993310696722332;0.993706889711792;0.967009668589867;0.964405489196687;0.999928152207017;0.918951045271384;0.561786005980596;0.481138098706102;0.812166864141857;0.94147137397086;0.992325800375404;0.995584235954652;0.275543482482658;0.166797961802172;0.665281287193474;0.925379296646533;0.991687675931035;0.995699631932302;0.995248694339255;0.999044622373742;0.99999716896216;0.999713185245086;0.999688268109953;0.998993624020462;0.960239067647199;0.999992890215618;0.911136100152283;0.941541142078313;0.994354055502755;0.999964882759899;0.999589267960408;0.963826178018657;0.995372256878802;0.999254219915694;0.714775795910562;0.848609644115975;0.999727661084155;0.999015541334216;0.987668998172401;0.999952474344664;0.9994146178797;0.999971404385107;0.987205277720859;0.999998993061458;0.757026654277404;0.999874654649777;0.999883572375945;0.989099943399569;0.988879559192668;0.99878485207562;0.976335140884717;0.982203344317334;0.970771092963038;0.998611146616223;0.989690687034194;0.98833095280631;0.98596405269165;0.991342620756248;0.990767694179774;0.960477050254634;0.97433417102269;0.921727229164353;0.825250998921027;0.967008998390861;0.900489744667621;0.860701776316148;0.905551408697307;0.811969123331606;0.921738946590749;0.99621454909396;0.996763273718717;0.823893185832953;0.851705276999371;0.645739918022586;0.97300599605803;0.621005148070188;0.503012643427846;0.815402476259423;0.871386859393372;0.955397377890079;0.759413176603066;0.947165169829076;0.664834059882127;0.739370163424736;0.975754825614555;0.976827209270036;0.974648635234581;0.982561667442133;0.909715952354567;0.981813698740869;0.94142866510032;0.980542030037447;0.788586043514983;0.999975146874145;0.998638664505701;0.999606190296843;0.963274844544444;0.998493216004552;0.981947203527537;0.987509313298892;0.747031006589159;0.690191566940177;0.580262029077946;0.606715730482141;0.646010016010199;0.74235557914538;0.954383369945482;0.65526140378497;0.971097790509501;0.990331986399438;0.278520844276446;0.937354130575984;0.990164687010015;0.992824210576568;0.99622192695145;0.827723154361868;0.944845451163914;0.960503143483943;0.998610197028528;0.999982307457026;0.99999138957661;0.999988310794975;0;0.999987802152452;0.926824725693547;0.597972040710074;0.638631637268565;0.800703775869308;0.563393294802358;0.727419627977715;0.900072362730939;0.897456238880082;0.981720030189664;0.99903674376139;0.897915101188328;0.997662098368229;0.998661802922311;0.998308066698608;0.950046411535958;0.999979072709101;0.926404719470944;0.968229263474875
"PW561R";0.988595817001505;0.999590984809664;0.999973831732254;0.928400818246166;0.998118185251275;0.728241669724134;0.723304367151456;0.0875492346871077;0.834996525033523;0.872234537138746;0.964307274815661;0.999658272163624;0.733122536130569;0.50723639274486;0.874608617559324;0.982107600475402;0.882584400338883;0.704332523961812;0.288095022344415;0.999326732415108;0.999240561952528;0.999250827563356;0.999991616416116;0.999865062963612;0.999908875093919;0.999247935147774;0.999984541967273;0.992416004858537;0.997449434463429;0.995792804567046;0.985182595418361;0.972354674501368;0.988753850258286;0.99999308624752;0.999054694087492;0.99997396619255;0.800367893682542;0.999999481654269;0.983046983073531;0.996997389418001;0.999471835581109;0.999934984287004;0.999987092075294;0.999999417351597;0.961376505537188;0.931327292479377;0.99876413853407;0.999997609623995;0.999990115134213;0.999998788768703;0.926621036445597;0.905328892396295;0.73672912600803;0.468911670588616;0.651933522017939;0.925202903682842;0.447309902602357;0.327547263240571;0.938491218117857;0.909963939608939;0.991348254435955;0.944071423973551;0.798193770096166;0.995131977975566;0.976341081976392;0.16353355534409;0.395575005492271;0.191876529382696;0.920509207107607;0.180895978130965;0.999999897890475;0.888290127317158;0.374156289374446;0.264466387816813;0.564614349092119;0.960382862837111;0.883127353630694;0.904347936877419;0.9843470001466;0.980741861417805;0.883247378811626;0.907694117042253;0.726873866016098;0.951653821092682;0.951375790205774;0.997978881007924;0.984552165373942;0.999861075055115;0.998350264107464;0.999899751693604;0.999727359430345;0.999997757638917;0.74304529474839;0.944030970221392;0.783326943246703;0.883119871693221;0.980067590107962;0.988612628714057;0.98900326270104;0.761909727329914;0.99994412232082;0.996645907848422;0.993175244343553;0.996159465970737;0.99879343025224;0.996962799262124;0.999896144756244;0.999563771357059;0.999452354465916;0.999735089063782;0.998660045960324;0.816351289622375;0.997810746612785;0.998168738761802;0.987973092320074;0.171157217487503;0.999982143045239;0.556407149471827;0.261270025622709;0.894565513143082;0.999999994533867;0.99999999732831;0.986471174875008;0.454749368444236;0;0.593849042769716;0.99823090602934;0.997222947156134;0.199639784855411;0.997121012069654;0.944932089134111;0.903183665310182;0.888235847710045;0.976442754735181;0.761634997708069;0.972162073802892;0.661825077519604;0.992905028200963;0.992719832191602;0.684598590330675;0.973120450643338;0.982515507342917;0.853339656770103
